14,finalTime43-001,2,1,2,2
13,0,0.2555273,0.9668019,0,1182.258,-0.9668019,0.2555273,0,1834.403,0,0,1,201.834
25,0,0.2264993,0.9740114,0,1185.105,-0.9740114,0.2264993,0,1860.086,0,0,1,328.483
24,0,0.4198505,-0.9075933,0,1406.871,0.9075933,0.4198505,0,763.369,0,0,1,97.30099
18,0,0.7588523,0.6512628,0,410.1444,-0.6512628,0.7588523,0,1889.879,0,0,1,252.263
17,0,0.693575,-0.7203844,0,176.5615,0.7203844,0.693575,0,758.449,0,0,1,599.08
19,0,0.6937371,-0.7202283,0,191.0123,0.7202283,0.6937371,0,733.2502,0,0,1,292.405
20,0,0.4955298,0.8685909,0,-667.2926,-0.8685909,0.4955298,0,1023.624,0,0,1,283.131
23,0,0.5454562,-0.8381393,0,-826.9452,0.8381393,0.5454562,0,1611.177,0,0,1,89.5474
22,0,0.7198845,0.6940939,0,4.427463,-0.6940939,0.7198845,0,1286.425,0,0,1,95.7184
16,0,0.9694549,-0.2452696,0,-463.8682,0.2452696,0.9694549,0,1992.894,0,0,1,212.629
11,0,0.5069428,-0.8619797,0,960.8487,0.8619797,0.5069428,0,1153.409,0,0,1,124.568
12,0,0.3183243,-0.9479818,0,766.1099,0.9479818,0.3183243,0,513.1068,0,0,1,148.743
14,0,0.5048698,0.8631955,0,-635.1304,-0.8631955,0.5048698,0,1020.349,0,0,1,533.998
15,0,0.7686708,0.6396446,0,412.6642,-0.6396446,0.7686708,0,1850.523,0,0,1,504.876
