18,finalTime9-001,2,3,2,1
13,0,0.000303328,0.9999999,0,-356.4144,-0.9999999,0.000303328,0,-2063.171,0,0,1,457.505
17,0,0.03288972,0.9994591,0,-295.8165,-0.9994591,0.03288972,0,-1705.745,0,0,1,485.631
18,0,0.04035264,0.9991856,0,-303.7562,-0.9991856,0.04035264,0,-1695.203,0,0,1,800.232
19,0,0.3491462,-0.9370682,0,-722.7,0.9370682,0.3491462,0,-1219.315,0,0,1,1094.75
20,0,0.03120422,0.999513,0,-291.4117,-0.999513,0.03120422,0,-1692.148,0,0,1,1401.99
10,0,0.03625703,-0.9993425,0,-100.1553,0.9993425,0.03625703,0,-1794.899,0,0,1,1560.3
9,0,0.7910157,-0.6117958,0,390.5428,0.6117958,0.7910157,0,1140.573,0,0,1,128.241
16,0,0.1623955,-0.9867257,0,795.2314,0.9867257,0.1623955,0,1648.127,0,0,1,212.186
5,0,0.7204421,-0.6935151,0,-486.4712,0.6935151,0.7204421,0,295.8277,0,0,1,122.986
6,0,0.886131,0.4634347,0,1279.458,-0.4634347,0.886131,0,458.3472,0,0,1,106.61
7,0,0.5114071,-0.8593386,0,-887.8745,0.8593386,0.5114071,0,2061.59,0,0,1,77.9417
8,0,0.5511431,0.8344107,0,-734.6108,-0.8344107,0.5511431,0,1360.548,0,0,1,94.2972
1,0,0.3224316,0.9465927,0,37.10216,-0.9465927,0.3224316,0,24.144,0,0,1,128.192
2,0,0.8538774,0.5204741,0,1289.44,-0.5204741,0.8538774,0,462.3558,0,0,1,234.235
3,0,0.6908533,-0.7229949,0,-12.94351,0.7229949,0.6908533,0,536.3141,0,0,1,113.848
4,0,0.741348,-0.6711208,0,-1046.266,0.6711208,0.741348,0,412.0616,0,0,1,117.602
14,0,0.1948678,-0.9808295,0,-708.0602,0.9808295,0.1948678,0,651.0391,0,0,1,240.591
15,0,0.7688202,-0.639465,0,1231.223,0.639465,0.7688202,0,1915.891,0,0,1,203.938
