18,finalTime9-001,2,3,2,1
13,0,0.0006070137,0.9999998,0,-356.5038,-0.9999998,0.0006070137,0,-2063.172,0,0,1,457.324
17,0,0.03468508,0.9993983,0,-295.8395,-0.9993983,0.03468508,0,-1704.88,0,0,1,485.392
18,0,0.03937888,0.9992244,0,-303.6232,-0.9992244,0.03937888,0,-1694.699,0,0,1,800.1689
19,0,0.348892,-0.9371629,0,-722.2573,0.9371629,0.348892,0,-1219.209,0,0,1,1095.23
20,0,0.03268963,0.9994655,0,-290.8777,-0.9994655,0.03268963,0,-1690.737,0,0,1,1402.15
10,0,0.8903008,-0.4553729,0,-650.7216,0.4553729,0.8903008,0,1706.895,0,0,1,109.915
9,0,0.7910181,-0.6117928,0,390.8065,0.6117928,0.7910181,0,1140.44,0,0,1,128.417
16,0,0.1624802,-0.9867118,0,795.3932,0.9867118,0.1624802,0,1648.022,0,0,1,212.265
5,0,0.7201043,-0.6938658,0,-486.4435,0.6938658,0.7201043,0,295.826,0,0,1,122.922
6,0,0.8857251,0.4642102,0,1279.418,-0.4642102,0.8857251,0,458.4229,0,0,1,106.562
7,0,0.8834684,-0.4684906,0,-658.456,0.4684906,0.8834684,0,1733.844,0,0,1,240.134
8,0,0.5512177,0.8343615,0,-734.7254,-0.8343615,0.5512177,0,1360.639,0,0,1,94.3482
1,0,0.3222299,0.9466614,0,-109.5549,-0.9466614,0.3222299,0,-25.80507,0,0,1,128.147
2,0,0.8519223,0.5236683,0,1289.8,-0.5236683,0.8519223,0,462.306,0,0,1,234.027
3,0,0.6913041,-0.7225639,0,-12.8807,0.7225639,0.6913041,0,536.342,0,0,1,113.893
4,0,0.7413541,-0.671114,0,-1046.51,0.671114,0.7413541,0,412.2375,0,0,1,117.721
14,0,0.1942022,-0.9809615,0,-707.9611,0.9809615,0.1942022,0,651.1437,0,0,1,241.043
15,0,0.7690629,-0.6391731,0,1231.388,0.6391731,0.7690629,0,1915.946,0,0,1,204.13
